Customer ID,Recency,Frequency,Monetary,Cluster,Segment
16153,50,11,5133.49,3,Champions
16155,382,5,796.9,0,At-Risk Customers
16156,9,20,6218.18,3,Champions
16157,16,3,656.69,1,Potential Loyalists
16158,522,9,628.32,0,At-Risk Customers
16159,282,4,1232.79,2,Loyal Customers
16160,65,2,1025.44,1,Potential Loyalists
16161,2,43,12831.8,3,Champions
16162,252,1,37.4,1,Potential Loyalists
16163,232,6,2849.58,2,Loyal Customers
16164,17,3,822.48,2,Loyal Customers
16165,505,1,79.9,0,At-Risk Customers
16166,428,2,435.83,0,At-Risk Customers
16167,414,5,1386.12,2,Loyal Customers
16168,11,66,10636.47,3,Champions
16169,8,4,1822.97,2,Loyal Customers
16170,51,20,6869.0,3,Champions
16171,59,1,73.2,1,Potential Loyalists
16172,95,8,1884.55,2,Loyal Customers
16173,16,6,1418.32,2,Loyal Customers
16174,126,7,2246.75,2,Loyal Customers
16175,94,7,1836.44,2,Loyal Customers
16176,421,4,2052.69,2,Loyal Customers
16177,50,8,2247.31,2,Loyal Customers
16178,138,2,612.6,1,Potential Loyalists
16179,61,1,215.83,1,Potential Loyalists
16180,100,13,16249.87,3,Champions
16181,73,1,305.54,1,Potential Loyalists
16182,72,9,9971.65,3,Champions
16183,67,4,1077.81,2,Loyal Customers
16184,64,6,1158.79,2,Loyal Customers
16185,17,3,644.72,1,Potential Loyalists
16186,23,26,9026.11,3,Champions
16187,32,15,6911.44,3,Champions
16188,45,5,1087.66,2,Loyal Customers
16189,16,2,215.48,1,Potential Loyalists
16190,40,8,2723.55,2,Loyal Customers
16191,3,24,15688.02,3,Champions
16192,736,1,351.3,0,At-Risk Customers
16193,237,2,630.43,1,Potential Loyalists
16194,375,1,308.6,0,At-Risk Customers
16195,723,1,323.25,0,At-Risk Customers
16196,489,1,93.3,0,At-Risk Customers
16197,469,9,2016.71,2,Loyal Customers
16198,75,2,1030.04,1,Potential Loyalists
16199,392,7,942.75,2,Loyal Customers
16200,4,12,5643.45,3,Champions
16201,3,5,2112.12,2,Loyal Customers
16202,361,9,2501.99,2,Loyal Customers
16203,59,6,1114.54,2,Loyal Customers
16204,23,3,944.24,2,Loyal Customers
16205,31,7,1830.61,2,Loyal Customers
16206,55,13,2602.32,3,Champions
16207,25,1,394.38,1,Potential Loyalists
16208,45,10,3440.45,3,Champions
16209,89,9,4146.78,3,Champions
16210,2,35,38489.51,3,Champions
16211,89,3,1090.59,2,Loyal Customers
16212,19,4,1293.71,2,Loyal Customers
16213,79,1,159.0,1,Potential Loyalists
16214,171,4,2038.25,2,Loyal Customers
16215,81,1,242.35,1,Potential Loyalists
16216,267,1,914.93,1,Potential Loyalists
16217,235,2,304.25,1,Potential Loyalists
16218,30,13,4439.97,3,Champions
16219,501,1,40.8,0,At-Risk Customers
16221,37,9,2235.51,2,Loyal Customers
16222,318,2,1345.22,0,At-Risk Customers
16223,375,2,1102.35,0,At-Risk Customers
16224,57,5,1616.54,2,Loyal Customers
16225,45,15,2867.41,3,Champions
16226,203,5,672.17,2,Loyal Customers
16227,225,3,1027.22,2,Loyal Customers
16228,385,3,890.81,0,At-Risk Customers
16229,87,6,2867.86,2,Loyal Customers
16230,190,2,542.03,1,Potential Loyalists
16231,379,4,1078.22,0,At-Risk Customers
16232,44,7,2712.97,2,Loyal Customers
16233,71,9,1965.71,2,Loyal Customers
16234,476,3,333.18,0,At-Risk Customers
16235,41,9,2053.71,2,Loyal Customers
16236,78,1,432.2,1,Potential Loyalists
16237,437,1,136.65,0,At-Risk Customers
16238,423,1,63.66,0,At-Risk Customers
16239,57,6,1492.2,2,Loyal Customers
16240,24,2,3718.8,2,Loyal Customers
16241,10,16,4329.31,3,Champions
16242,8,14,7474.4,3,Champions
16243,34,2,409.1,1,Potential Loyalists
16244,212,2,2579.38,2,Loyal Customers
16245,24,3,1413.66,2,Loyal Customers
16246,460,2,827.25,0,At-Risk Customers
16247,170,1,114.56,1,Potential Loyalists
16248,62,1,152.94,1,Potential Loyalists
16249,53,5,1800.07,2,Loyal Customers
16250,261,3,791.38,2,Loyal Customers
16251,512,1,128.31,0,At-Risk Customers
16252,383,1,295.09,0,At-Risk Customers
16253,67,7,7310.15,3,Champions
16254,378,3,985.14,0,At-Risk Customers
16255,17,15,4906.8,3,Champions
16256,267,3,1629.37,2,Loyal Customers
16257,177,1,46.95,1,Potential Loyalists
16258,45,15,11942.52,3,Champions
16259,410,3,361.94,0,At-Risk Customers
16260,51,1,1035.45,1,Potential Loyalists
16261,17,6,1059.45,2,Loyal Customers
16262,378,1,755.15,0,At-Risk Customers
16263,423,1,351.01,0,At-Risk Customers
16264,438,2,837.53,0,At-Risk Customers
16265,9,12,6935.17,3,Champions
16266,74,14,1757.95,3,Champions
16267,591,1,186.66,0,At-Risk Customers
16268,71,2,667.65,1,Potential Loyalists
16269,438,1,717.57,0,At-Risk Customers
16270,353,1,1141.24,0,At-Risk Customers
16271,3,10,3463.02,3,Champions
16272,117,1,411.7,1,Potential Loyalists
16273,648,2,336.04,0,At-Risk Customers
16274,373,1,715.9,0,At-Risk Customers
16275,197,3,2151.11,2,Loyal Customers
16276,177,3,2629.39,2,Loyal Customers
16277,734,1,188.69,0,At-Risk Customers
16278,100,3,1117.84,2,Loyal Customers
16279,21,9,5705.08,3,Champions
16280,725,1,238.05,0,At-Risk Customers
16281,72,3,3424.02,2,Loyal Customers
16282,340,3,1307.58,2,Loyal Customers
16283,6,8,4403.82,2,Loyal Customers
16284,31,3,1029.77,2,Loyal Customers
16285,646,1,176.9,0,At-Risk Customers
16286,477,2,328.95,0,At-Risk Customers
16287,170,5,1006.98,2,Loyal Customers
16288,470,1,129.85,0,At-Risk Customers
16289,462,1,136.31,0,At-Risk Customers
16290,465,4,2069.3,0,At-Risk Customers
16291,682,1,117.72,0,At-Risk Customers
16292,122,5,1253.76,2,Loyal Customers
16293,22,15,4657.95,3,Champions
16294,477,1,126.05,0,At-Risk Customers
16295,10,4,1328.55,2,Loyal Customers
16296,626,4,1313.67,0,At-Risk Customers
16297,269,1,301.9,1,Potential Loyalists
16298,23,7,1085.7,2,Loyal Customers
16299,477,1,193.65,0,At-Risk Customers
16300,430,3,1392.43,0,At-Risk Customers
16301,737,1,107.33,0,At-Risk Customers
16302,127,1,233.22,1,Potential Loyalists
16303,26,7,7928.27,3,Champions
16304,695,1,381.66,0,At-Risk Customers
16305,139,1,361.22,1,Potential Loyalists
16306,214,7,1192.82,2,Loyal Customers
16307,429,3,1194.92,0,At-Risk Customers
16308,38,7,5120.0,2,Loyal Customers
16309,106,2,706.57,1,Potential Loyalists
16310,414,2,460.08,0,At-Risk Customers
16311,18,2,616.26,1,Potential Loyalists
16312,432,1,171.15,0,At-Risk Customers
16313,3,2,274.15,1,Potential Loyalists
16314,390,3,1491.4,0,At-Risk Customers
16315,331,2,402.71,0,At-Risk Customers
16316,64,13,5744.91,3,Champions
16317,120,5,2192.51,2,Loyal Customers
16318,35,1,328.15,1,Potential Loyalists
16319,218,1,404.4,1,Potential Loyalists
16320,172,6,5628.99,2,Loyal Customers
16321,72,7,604.55,2,Loyal Customers
16322,1,2,326.75,1,Potential Loyalists
16323,196,2,353.66,1,Potential Loyalists
16324,128,3,428.68,1,Potential Loyalists
16325,47,12,3597.5,3,Champions
16326,6,24,4826.99,3,Champions
16327,14,16,10731.34,3,Champions
16328,563,1,310.83,0,At-Risk Customers
16329,428,4,1703.07,0,At-Risk Customers
16330,18,7,634.33,2,Loyal Customers
16331,432,6,2037.7,2,Loyal Customers
16332,28,11,2010.41,2,Loyal Customers
16333,8,22,26626.8,3,Champions
16334,492,1,277.48,0,At-Risk Customers
16335,552,7,2774.0,0,At-Risk Customers
16336,421,4,3517.69,2,Loyal Customers
16337,37,1,151.05,1,Potential Loyalists
16338,157,1,214.8,1,Potential Loyalists
16339,284,1,109.95,1,Potential Loyalists
16340,107,3,1526.06,2,Loyal Customers
16341,25,7,3850.79,2,Loyal Customers
16342,75,4,322.41,1,Potential Loyalists
16343,16,3,687.07,1,Potential Loyalists
16344,158,4,842.42,2,Loyal Customers
16345,44,2,1198.74,2,Loyal Customers
16346,385,1,224.51,0,At-Risk Customers
16347,11,11,3509.41,3,Champions
16348,32,8,1798.22,2,Loyal Customers
16349,291,1,53.5,1,Potential Loyalists
16350,21,9,2253.89,2,Loyal Customers
16351,333,13,3330.03,3,Champions
16352,18,2,494.44,1,Potential Loyalists
16353,4,38,9999.46,3,Champions
16354,63,5,1129.51,2,Loyal Customers
16355,375,1,416.35,0,At-Risk Customers
16356,198,6,415.87,2,Loyal Customers
16357,33,4,868.37,2,Loyal Customers
16358,1,5,2919.65,2,Loyal Customers
16359,7,16,2697.75,3,Champions
16360,5,6,3512.53,2,Loyal Customers
16361,10,4,896.66,2,Loyal Customers
16362,32,6,946.94,2,Loyal Customers
16363,53,1,109.36,1,Potential Loyalists
16364,12,2,707.04,1,Potential Loyalists
16365,18,15,3307.2,3,Champions
16366,19,4,1548.13,2,Loyal Customers
16367,37,3,1362.4,2,Loyal Customers
16368,2,3,640.21,1,Potential Loyalists
16369,18,7,2664.81,2,Loyal Customers
16370,82,4,1320.56,2,Loyal Customers
16371,449,1,157.2,0,At-Risk Customers
16372,33,5,1328.61,2,Loyal Customers
16373,382,2,309.49,0,At-Risk Customers
16374,66,5,1771.45,2,Loyal Customers
16375,470,2,104.0,0,At-Risk Customers
16376,9,2,987.01,1,Potential Loyalists
16377,267,2,1308.48,2,Loyal Customers
16378,247,3,362.95,1,Potential Loyalists
16379,4,4,2157.4,2,Loyal Customers
16380,61,1,1780.59,1,Potential Loyalists
16381,396,2,258.7,0,At-Risk Customers
16382,408,2,353.1,0,At-Risk Customers
16383,75,7,2974.84,2,Loyal Customers
16384,90,4,1358.95,2,Loyal Customers
16385,60,5,1030.61,2,Loyal Customers
16386,29,3,1102.59,2,Loyal Customers
16387,323,5,918.55,2,Loyal Customers
16388,654,1,186.05,0,At-Risk Customers
16389,53,4,1382.07,2,Loyal Customers
16390,537,3,467.5,0,At-Risk Customers
16391,401,4,1103.61,0,At-Risk Customers
16392,270,3,763.05,1,Potential Loyalists
16393,2,23,5561.66,3,Champions
16394,57,5,1555.34,2,Loyal Customers
16395,61,14,3537.85,3,Champions
16396,476,1,137.8,0,At-Risk Customers
16397,628,1,127.88,0,At-Risk Customers
16398,154,2,1705.8,2,Loyal Customers
16399,19,3,641.82,1,Potential Loyalists
16400,95,9,3159.44,2,Loyal Customers
16401,1,23,6849.15,3,Champions
16402,265,2,511.4,1,Potential Loyalists
16403,312,1,177.5,0,At-Risk Customers
16404,70,1,443.05,1,Potential Loyalists
16405,302,2,167.25,0,At-Risk Customers
16406,19,3,552.68,1,Potential Loyalists
16407,13,14,2821.65,3,Champions
16408,591,1,231.93,0,At-Risk Customers
16409,36,12,5709.04,3,Champions
16410,734,1,130.32,0,At-Risk Customers
16411,19,4,910.19,2,Loyal Customers
16412,54,5,647.23,2,Loyal Customers
16413,57,2,528.98,1,Potential Loyalists
16414,22,5,559.71,2,Loyal Customers
16415,44,3,719.44,1,Potential Loyalists
16416,27,9,2972.88,2,Loyal Customers
16417,493,1,35.7,0,At-Risk Customers
16418,45,5,1101.94,2,Loyal Customers
16419,113,8,1487.42,2,Loyal Customers
16420,396,1,75.0,0,At-Risk Customers
16421,376,3,526.27,0,At-Risk Customers
16422,17,109,63651.47,3,Champions
16423,25,1,346.12,1,Potential Loyalists
16424,191,2,443.06,1,Potential Loyalists
16425,302,1,302.7,0,At-Risk Customers
16426,2,10,1908.25,2,Loyal Customers
16427,263,2,241.06,1,Potential Loyalists
16428,414,3,660.28,0,At-Risk Customers
16429,106,1,284.55,1,Potential Loyalists
16430,57,7,1117.94,2,Loyal Customers
16431,213,3,642.81,1,Potential Loyalists
16432,64,1,287.4,1,Potential Loyalists
16433,28,2,384.52,1,Potential Loyalists
16434,29,12,2741.74,3,Champions
16435,512,3,1011.57,0,At-Risk Customers
16436,668,3,329.34,0,At-Risk Customers
16437,381,2,301.25,0,At-Risk Customers
16438,6,5,798.35,2,Loyal Customers
16439,722,1,310.7,0,At-Risk Customers
16440,8,6,3856.97,2,Loyal Customers
16441,67,5,1034.43,2,Loyal Customers
16442,2,5,899.47,2,Loyal Customers
16443,521,1,162.24,0,At-Risk Customers
16444,46,17,3656.58,3,Champions
16445,34,4,602.73,2,Loyal Customers
16446,1,2,168472.5,3,Champions
16447,136,3,775.14,2,Loyal Customers
16448,198,2,367.87,1,Potential Loyalists
16449,198,2,707.69,1,Potential Loyalists
16450,150,3,1505.73,2,Loyal Customers
16451,88,3,1013.15,2,Loyal Customers
16452,631,2,332.17,0,At-Risk Customers
16453,531,2,251.71,0,At-Risk Customers
16454,45,4,30.95,1,Potential Loyalists
16455,64,11,4384.37,3,Champions
16456,99,13,6862.91,3,Champions
16457,218,1,208.36,1,Potential Loyalists
16458,3,30,5715.34,3,Champions
16459,730,1,71.79,0,At-Risk Customers
16460,28,3,814.72,2,Loyal Customers
16461,178,3,1615.22,2,Loyal Customers
16462,74,3,136.0,1,Potential Loyalists
16463,21,4,1422.4,2,Loyal Customers
16464,20,3,1314.68,2,Loyal Customers
16465,421,2,746.24,0,At-Risk Customers
16466,34,15,3838.59,3,Champions
16467,509,7,2869.16,2,Loyal Customers
16468,74,3,787.52,2,Loyal Customers
16469,24,5,828.91,2,Loyal Customers
16470,52,11,2458.6,2,Loyal Customers
16471,275,4,1189.98,2,Loyal Customers
16472,434,2,789.6,0,At-Risk Customers
16473,165,4,470.83,1,Potential Loyalists
16474,7,7,1871.5,2,Loyal Customers
16475,88,4,544.3,2,Loyal Customers
16476,432,1,350.35,0,At-Risk Customers
16477,64,11,4320.02,3,Champions
16478,25,3,331.0,1,Potential Loyalists
16479,10,2,300.83,1,Potential Loyalists
16480,76,1,769.29,1,Potential Loyalists
16481,682,1,453.38,0,At-Risk Customers
16482,16,1,220.62,1,Potential Loyalists
16483,192,1,139.35,1,Potential Loyalists
16484,174,2,404.3,1,Potential Loyalists
16485,77,5,2294.68,2,Loyal Customers
16486,538,1,134.36,0,At-Risk Customers
16487,577,2,209.4,0,At-Risk Customers
16488,33,3,498.8,1,Potential Loyalists
16489,380,2,303.7,0,At-Risk Customers
16490,436,1,205.41,0,At-Risk Customers
16491,47,2,1533.16,2,Loyal Customers
16492,541,1,385.56,0,At-Risk Customers
16493,80,7,2132.09,2,Loyal Customers
16494,297,1,826.53,1,Potential Loyalists
16495,3,3,684.41,1,Potential Loyalists
16496,9,6,2330.77,2,Loyal Customers
16497,50,23,6695.28,3,Champions
16498,161,2,100.97,1,Potential Loyalists
16499,360,8,2578.34,2,Loyal Customers
16500,5,9,843.91,2,Loyal Customers
16501,383,1,1237.23,0,At-Risk Customers
16502,620,2,266.5,0,At-Risk Customers
16503,107,11,3614.34,3,Champions
16504,25,1,484.38,1,Potential Loyalists
16505,32,1,777.6,1,Potential Loyalists
16506,20,2,90.3,1,Potential Loyalists
16507,572,1,152.76,0,At-Risk Customers
16508,630,1,248.8,0,At-Risk Customers
16509,297,1,363.7,1,Potential Loyalists
16510,372,6,2100.0,2,Loyal Customers
16511,22,6,1819.02,2,Loyal Customers
16513,5,4,874.59,2,Loyal Customers
16515,52,10,3216.3,3,Champions
16516,30,1,101.7,1,Potential Loyalists
16517,277,1,162.7,1,Potential Loyalists
16518,61,4,959.37,2,Loyal Customers
16519,25,4,556.26,2,Loyal Customers
16520,186,6,2482.62,2,Loyal Customers
16521,415,3,1148.01,0,At-Risk Customers
16522,436,2,433.36,0,At-Risk Customers
16523,2,28,11916.33,3,Champions
16524,446,2,308.14,0,At-Risk Customers
16525,2,48,24582.64,3,Champions
16526,172,2,717.21,1,Potential Loyalists
16527,81,2,1272.44,2,Loyal Customers
16528,4,1,244.41,1,Potential Loyalists
16529,190,4,2012.0,2,Loyal Customers
16530,668,1,48.35,0,At-Risk Customers
16531,22,11,2298.33,2,Loyal Customers
16532,18,5,8756.64,2,Loyal Customers
16533,19,3,1095.56,2,Loyal Customers
16534,642,1,635.9,0,At-Risk Customers
16535,5,3,1001.59,2,Loyal Customers
16536,110,1,548.97,1,Potential Loyalists
16537,641,1,23.35,0,At-Risk Customers
16538,541,3,399.62,0,At-Risk Customers
16539,3,10,3732.01,3,Champions
16540,414,1,226.7,0,At-Risk Customers
16541,735,1,424.03,0,At-Risk Customers
16542,54,2,257.32,1,Potential Loyalists
16543,592,1,292.21,0,At-Risk Customers
16544,520,4,376.7,0,At-Risk Customers
16545,165,2,689.82,1,Potential Loyalists
16546,291,5,5606.47,2,Loyal Customers
16547,546,1,111.71,0,At-Risk Customers
16548,599,1,30.15,0,At-Risk Customers
16549,10,34,13182.19,3,Champions
16550,109,18,9435.13,3,Champions
16551,96,7,2237.12,2,Loyal Customers
16552,243,2,475.02,1,Potential Loyalists
16553,163,33,16644.01,3,Champions
16554,42,8,2841.72,2,Loyal Customers
16555,35,6,1915.68,2,Loyal Customers
16556,67,17,8012.58,3,Champions
16557,24,2,281.85,1,Potential Loyalists
16558,1,38,13873.51,3,Champions
16559,397,1,185.2,0,At-Risk Customers
16560,27,8,3048.38,2,Loyal Customers
16561,6,2,511.12,1,Potential Loyalists
16562,477,1,223.86,0,At-Risk Customers
16563,54,6,4422.76,2,Loyal Customers
16564,569,1,87.8,0,At-Risk Customers
16565,364,4,773.05,0,At-Risk Customers
16566,15,5,614.66,2,Loyal Customers
16567,194,2,865.6,1,Potential Loyalists
16568,428,2,1020.9,0,At-Risk Customers
16569,3,5,1455.23,2,Loyal Customers
16570,15,20,7434.31,3,Champions
16571,27,10,4248.74,3,Champions
16572,127,3,1009.6,2,Loyal Customers
16573,85,2,663.61,1,Potential Loyalists
16574,71,3,1301.78,2,Loyal Customers
16576,420,2,540.87,0,At-Risk Customers
16577,667,1,380.0,0,At-Risk Customers
16578,626,1,156.6,0,At-Risk Customers
16579,426,1,295.05,0,At-Risk Customers
16581,183,1,105.84,1,Potential Loyalists
16582,113,1,313.62,1,Potential Loyalists
16583,374,2,531.4,0,At-Risk Customers
16584,80,5,3163.67,2,Loyal Customers
16585,594,2,341.59,0,At-Risk Customers
16586,249,3,1462.78,2,Loyal Customers
16587,232,1,225.15,1,Potential Loyalists
16588,386,4,1361.28,2,Loyal Customers
16589,71,4,612.36,2,Loyal Customers
16590,401,2,605.9,0,At-Risk Customers
16591,69,1,213.5,1,Potential Loyalists
16592,4,28,7807.91,3,Champions
16593,51,8,1071.14,2,Loyal Customers
16594,75,1,181.09,1,Potential Loyalists
16595,61,5,1810.18,2,Loyal Customers
16596,16,4,579.63,2,Loyal Customers
16597,4,1,90.04,1,Potential Loyalists
16598,286,1,145.05,1,Potential Loyalists
16599,386,1,172.8,0,At-Risk Customers
16600,4,13,2153.41,3,Champions
16601,41,3,684.25,1,Potential Loyalists
16602,36,2,763.33,1,Potential Loyalists
16603,75,2,482.47,1,Potential Loyalists
16604,563,2,432.45,0,At-Risk Customers
16605,724,1,60.48,0,At-Risk Customers
16606,404,2,357.66,0,At-Risk Customers
16607,18,25,5706.87,3,Champions
16608,454,2,1288.72,0,At-Risk Customers
16609,15,7,5493.46,2,Loyal Customers
16610,219,1,75.66,1,Potential Loyalists
16611,186,6,1785.13,2,Loyal Customers
16612,33,9,3245.43,2,Loyal Customers
16613,70,1,618.59,1,Potential Loyalists
16614,183,3,1179.79,2,Loyal Customers
16615,626,1,291.5,0,At-Risk Customers
16616,15,2,500.42,1,Potential Loyalists
16617,236,1,151.85,1,Potential Loyalists
16618,31,5,2647.59,2,Loyal Customers
16619,264,4,1938.33,2,Loyal Customers
16620,4,6,1758.93,2,Loyal Customers
16621,52,4,813.48,2,Loyal Customers
16622,544,1,225.4,0,At-Risk Customers
16623,246,4,1015.24,2,Loyal Customers
16624,81,2,810.57,1,Potential Loyalists
16625,275,5,1654.03,2,Loyal Customers
16626,1,17,4413.1,3,Champions
16627,79,1,322.8,1,Potential Loyalists
16628,30,7,2318.1,2,Loyal Customers
16629,74,2,417.73,1,Potential Loyalists
16630,407,1,106.8,0,At-Risk Customers
16631,482,7,1892.52,2,Loyal Customers
16632,486,2,406.4,0,At-Risk Customers
16633,17,6,2883.1,2,Loyal Customers
16634,223,6,1814.61,2,Loyal Customers
16635,407,1,473.0,0,At-Risk Customers
16636,438,4,3802.04,2,Loyal Customers
16637,32,4,1154.47,2,Loyal Customers
16638,23,15,2430.53,3,Champions
16639,31,4,1747.98,2,Loyal Customers
16640,398,1,179.4,0,At-Risk Customers
16641,106,2,554.5,1,Potential Loyalists
16642,5,3,1077.45,2,Loyal Customers
16643,246,2,923.11,1,Potential Loyalists
16644,178,2,833.78,1,Potential Loyalists
16645,736,1,160.39,0,At-Risk Customers
16646,449,1,678.8,0,At-Risk Customers
16647,170,4,541.9,2,Loyal Customers
16648,43,3,672.8,1,Potential Loyalists
16649,520,1,306.58,0,At-Risk Customers
16650,72,7,1916.11,2,Loyal Customers
16651,587,1,136.2,0,At-Risk Customers
16652,59,16,17550.39,3,Champions
16653,16,2,1212.66,2,Loyal Customers
16654,141,8,1711.47,2,Loyal Customers
16655,18,13,6548.37,3,Champions
16656,22,30,16833.17,3,Champions
16657,10,4,933.62,2,Loyal Customers
16658,368,6,814.07,2,Loyal Customers
16659,189,1,39.12,1,Potential Loyalists
16660,16,7,1879.55,2,Loyal Customers
16661,540,4,986.63,0,At-Risk Customers
16662,394,1,163.8,0,At-Risk Customers
16663,729,1,165.0,0,At-Risk Customers
16664,569,1,109.2,0,At-Risk Customers
16665,362,1,135.4,0,At-Risk Customers
16666,19,2,225.94,1,Potential Loyalists
16667,68,2,570.13,1,Potential Loyalists
16668,15,13,862.42,2,Loyal Customers
16669,24,3,1374.87,2,Loyal Customers
16670,17,20,8030.15,3,Champions
16671,28,3,1692.27,2,Loyal Customers
16672,2,20,8134.94,3,Champions
16673,679,1,188.83,0,At-Risk Customers
16674,55,2,319.61,1,Potential Loyalists
16675,442,2,608.86,0,At-Risk Customers
16676,34,6,2361.9,2,Loyal Customers
16677,411,2,880.62,0,At-Risk Customers
16678,3,12,3109.99,3,Champions
16679,366,3,793.06,0,At-Risk Customers
16680,43,3,821.45,2,Loyal Customers
16681,73,7,1921.84,2,Loyal Customers
16682,5,5,1028.0,2,Loyal Customers
16683,534,1,320.25,0,At-Risk Customers
16684,4,55,147142.77,3,Champions
16685,61,2,324.24,1,Potential Loyalists
16686,47,16,5070.92,3,Champions
16687,391,1,157.63,0,At-Risk Customers
16688,1,4,1260.86,2,Loyal Customers
16689,76,2,422.6,1,Potential Loyalists
16690,72,4,353.03,1,Potential Loyalists
16691,418,2,178.83,0,At-Risk Customers
16692,256,4,1914.7,2,Loyal Customers
16693,69,5,1199.46,2,Loyal Customers
16694,723,1,98.3,0,At-Risk Customers
16695,562,2,193.15,0,At-Risk Customers
16696,135,4,657.9,2,Loyal Customers
16697,241,1,112.75,1,Potential Loyalists
16698,227,2,1998.0,2,Loyal Customers
16699,380,7,994.6,2,Loyal Customers
16700,9,25,9167.71,3,Champions
16701,9,26,9916.73,3,Champions
16702,415,4,1110.83,0,At-Risk Customers
16704,618,2,695.66,0,At-Risk Customers
16705,1,42,43515.05,3,Champions
16706,37,3,531.35,1,Potential Loyalists
16707,400,4,551.11,0,At-Risk Customers
16708,46,1,656.63,1,Potential Loyalists
16709,85,14,9087.46,3,Champions
